1849592	Цуруга	Цуру́га (яп. 敦賀市 Цуруга-си) — японский город, расположенный в префектуре Фукуи. Имеет статус города с 1 апреля 1937 года, но само поселение и порт Цуруга существовали задолго до начала XX века.
1849796	Цу	Цу (яп. 津市 Цу-си) — город в Японии, административный центр префектуры Миэ. Расположен на берегу залива Исе.
1849814	Toyota	Toyota Motor Corporation (яп. トヨタ自動車株式会社 тоёта дзидо:ся кабусики-гайся), кратко: Toyota [тоёта], на русском пишется Тойота — японская автомобилестроительная корпорация, также предоставляющая финансовые услуги и имеющая несколько дополнительных направлений бизнеса. Главный офис компании находится в городе Тоёта.
1849831	Тоёока	Тоёо́ка (яп. 豊岡市 Тоёока-си) — японский город на острове Хонсю на побережье Японского моря, расположенный в префектуре Хиого, севернее города Тоттори. Морской порт. Образован 1 апреля 1950 года в результате слияния трёх сёл в город.
1849876	Тояма (город)	Тоя́ма (яп. 富山市 Тояма-си) — центральный город Японии, административный центр префектуры Тояма. Расположен на берегу Японского моря на острове Хонсю, в 300 км северо-западнее Токио.
1849904	Тосу	Тосу (яп. 鳥栖市 Тосу-си) — город в Японии, находящийся в префектуре Сага. Площадь города составляет 71,73 км², население — 72 125 человек, плотность населения — 1005,51 чел./км².
1850147	Токио	То́кио — столица и крупнейший город Японии, её административный, финансовый, промышленный и политический центр. Крупнейшая городская экономика мира.
1850181	Токородзава	То́кородзава (яп. 所沢市 Токородзава-си) — особый город в Японии, находящийся в префектуре Сайтама. Площадь города составляет 71,99 км², население — 342 164 человека, плотность населения — 4752,94 чел./км².
1850396	Тэнри	Тэнри (яп. 天理市 Тэнри-си) — город в префектуре Нара, Япония. Площадь города составляет 86,37 км², население — 67 756 человек, плотность населения — 784,49 чел./км².
1850708	Танабе (город)	Танабэ (яп. 田辺市 Танабэ-си) — город в префектуре Вакаяма, Япония.
1850742	Тамано	Тама́но (яп. 玉野市 Тамано-си) — город в Японии, находящийся в префектуре Окаяма. Площадь города составляет 103,63 км², население — 61 557 человек, плотность населения — 594,01 чел./км².
1851002	Такасаки	Такаса́ки (яп. 高崎市 Такасаки-си) — Центральный город Японии, расположенный в южно-западной части префектуры Гумма региона Канто. Площадь города составляет 459,41 км², население — 375 022 человека, плотность населения — 816,31 чел./км².
1851100	Такамацу	Такама́цу (яп. 高松市 Такамацу-си) — центральный город Японии, административный центр префектуры Кагава на острове Сикоку, крупный порт на Внутреннем японском море. 26 сентября 2005 года и 10 января 2006 года Такамацу был расширен за счёт присоединения посёлков Сионоэ, Мурэ, Адзи, Кагава, Конан и Кокубундзи.
1851193	Тадзими	Тадзими (яп. 多治見市 Тадзими-си) — город в Японии, находящийся в префектуре Гифу. Площадь города составляет 91,24 км², население — 110 549 человек, плотность населения — 1211,63 чел./км².
1852225	Симоносеки	Симоносе́ки (яп. 下関市 Симоносэки-си) — центральный город Японии на юго-западной оконечности острова Хонсю, самый крупный город префектуры Ямагути. Площадь города составляет 716,17 км², население — 271 072 человека, плотность населения — 378,50 чел./км².
1852472	Симада	Сима́да (яп. 島田市 Симада-си) — город в Японии, находящийся в префектуре Сидзуока. Площадь города составляет 315,88 км², население — 98 182 человека, плотность населения — 310,82 чел./км².
1852502	Сики	Сики (яп. 志木市 Сики-си) — город в Японии, находящийся в префектуре Сайтама. Площадь города составляет 9,06 км², население — 71 859 человек, плотность населения — 7931,46 чел./км².
1852595	Сибукава	Сибукава (яп. 渋川市 Сибукава-си) — японский город в центре префектуры Гумма. Основан 1 апреля 1954 года путём слияния сёл Сибукава, Канедзима, Фурумаки и Тоёаки.
1852663	Сету	Се́ту — малочисленная финно-угорская этническая группа, проживающая в юго-восточной части Эстонии, Печорском районе Псковской области России и прилегающих районах. Историческая область проживания народа сету носит название Сетумаа или Сетукезия.
1852984	Сандзё	Сандзё (яп. 三条市 Сандзё-си) — город в Японии, расположенный в центральной части префектуры Ниигата. Основан 1 января 1934 года путём назначения статуса города посёлку Сандзё уезда Минамикамбара.
1853237	Саики	Саи́ки (яп. 佐伯市 Саики-си) — город в Японии, находящийся в префектуре Оита. Площадь города составляет 903,53 км², население — 73 352 человека, плотность населения — 81,18 чел./км².
1853574	Оцу	О́цу (яп. 大津市 О:цу-си) — центральный город Японии, административный центр префектуры Сига. Примыкает непосредственно к Киото и связан с ним единой системой метро.
1853909	Осака	О́сака (яп. 大阪市 ) — третий по населению город Японии, который находится в южной части острова Хонсю, близ устья реки Йодо в заливе Осака. Центр одноимённой префектуры. С 1956 года имеет статус города, определённого указом правительства.
1854703	Огаки	О́гаки (яп. 大垣市 О:гаки-си) — город в Японии, находящийся в префектуре Гифу. Площадь города составляет 206,52 км², население — 159 841 человек, плотность населения — 773,97 чел./км².
1854747	Одавара	Одава́ра (яп. 小田原市 Одавара-си) — особый город в Японии, находящийся в префектуре Канагава. Площадь города составляет 114,09 км², население — 195 299 человек, плотность населения — 1711,80 чел./км².
1854902	Нумадзу	Нума́дзу (яп. 沼津市 Нумадзу-си) — Особый город в Японии, находящийся в префектуре Сидзуока. Площадь города составляет 187,12 км², население — 194 143 человека, плотность населения — 1037,53 чел./км².
1855095	Нобеока	Нобео́ка (яп. 延岡市 Нобэока-си) — город в Японии, находящийся в префектуре Миядзаки. Площадь города составляет 868,00 км², население — 127 070 человек, плотность населения — 146,39 чел./км².
1855189	Нисио	Нисио (яп. 西尾市 Нисио-си) — город в Японии, расположенный в южной части префектуры Айти на берегу нижнего течения реки Яхаги, которая впадает в тихоокеанский залив Микава. Основан 15 декабря 1953 года путём слияния посёлков Нисио и Хирасака уезда Хадзу.
1855395	Никко	Никко́ (яп. 日光 Никко:, букв. «солнечный свет») — город в Японии, в префектуре Тотиги. Расположен в 115 км к северу от Токио.
1855431	Ниигата (город)	Ниига́та (яп. 新潟市 Ниигата-си, букв. «Новая лагуна») — город, определённый указом правительства Японии, административный центр префектуры Ниигата.
1855612	Нара (город)	На́ра (яп. 奈良市 Нара-си) — центральный город Японии, административный центр префектуры Нара, знаменит своей историей. Со старых времён в городе остались многочисленные храмы, кумирни и другие сооружения.
1855753	Накацугава	Накацугава (яп. 中津川市 Накацугава-си) — город в Японии, находящийся в префектуре Гифу. Площадь города составляет 676,38 км², население — 78 897 человек, плотность населения — 116,65 чел./км².
1855757	Накацу	Накацу (яп. 中津市 Накацу-си) — город в Японии, находящийся в префектуре Оита. Площадь города составляет 491,17 км², население — 84 082 человека, плотность населения — 171,19 чел./км².
1856035	Наха	На́ха (яп. 那覇市 Наха-си) — центральный город, административный центр и крупнейший город префектуры Окинава Японии. Расположен в южной части острова Окинава, на побережье Восточно-Китайского моря.
1856057	Нагоя	Наго́я (яп. 名古屋市 Нагоя-си, букв. «именной старый дом») — город, определённый указом правительства, четвёртый по количеству населения город в Японии.
1856177	Нагасаки	Нагаса́ки (яп. 長崎市, букв. «длинный мыс») — центральный город в Японии, расположенный на западе острова Кюсю возле залива Нагасаки. Является административным центром префектуры Нагасаки.
1856184	Нагареяма	Нагарея́ма (яп. 流山市 Нагарэяма-си) — город в Японии, находящийся в префектуре Тиба. Площадь города составляет 35,28 км², население — 171 253 человека, плотность населения — 4854,11 чел./км².
1856199	Нагаока	Нагао́ка (яп. 長岡市 нагаока-си) — особый город Японии на острове Хонсю, в префектуре Ниигата. Площадь города составляет 890,91 км², население — 276 483 человека, плотность населения — 310,34 чел./км².
1856215	Нагано	Нага́но (яп. 長野市 нагано-си) — центральный город Японии на острове Хонсю. Является административным центром префектуры Нагано.
1856367	Мусасино	Муса́сино (яп. 武蔵野市 Мусасино-си) — город в Японии, находящийся в префектуре Токио. Площадь города составляет 10,73 км², население — 150 102 человека, плотность населения — 13 989,00 чел./км².
1856569	Морияма	Морияма (яп. 守山市 Морияма-си) — город в Японии, находящийся в префектуре Сига. Площадь города составляет 55,73 км², население — 79 341 человек, плотность населения — 1423,67 чел./км².
1856584	Моригути	Моригу́ти (яп. 守口市 Моригути-си) — город в Японии, находящийся в префектуре Осака. Площадь города составляет 12,73 км², население — 144 410 человек, плотность населения — 11 344,07 чел./км².
1856775	Мияконодзё	Мия́конодзё (яп. 都城市 Мияконодзё:-си) — город в Японии, находящийся в префектуре Миядзаки. Площадь города составляет 653,31 км², население — 166 427 человек, плотность населения — 254,74 чел./км².
1857553	Мацудо	Мацу́до (яп. 松戸市 Мацудо-си) — город в Японии, находящийся в префектуре Тиба. Площадь города составляет 61,33 км², население — 481 209 человек, плотность населения — 7846,23 чел./км².
1857766	Майдзуру	Ма́йдзуру (яп. 舞鶴市 Майдзуру-си) — город в северной части префектуры Киото на берегу Японского моря, Япония. Площадь города составляет 342,12 км², население — 80 383 человека, плотность населения — 234,96 чел./км².
1857910	Киото	Кио́то (яп. 京都市 ) — японский город, столица префектуры Киото в регионе Кансай. Имеет особый административный статус города, определённого указом правительства.
1858088	Куруме	Куруме́ (яп. 久留米市 Курумэ-си) — центральный город Японии, расположенный в префектуре Фукуока на северо-западе острова Кюсю. Площадь города составляет 229,84 км², население — 302 644 человека, плотность населения — 1316,76 чел./км².
1858428	Кумагая	Кумага́я, или Кума́гая (яп. 熊谷市 Кумагая-си) — Особый город в Японии, находящийся в префектуре Сайтама. Площадь города составляет 159,88 км², население — 199 656 человек, плотность населения — 1248,79 чел./км².
1858729	Косигая	Косига́я (яп. 越谷市 Косигая-си) — Центральный город в Японии, находящийся в префектуре Сайтама. Площадь города составляет 60,31 км², население — 332 305 человек, плотность населения — 5509,95 чел./км².
1858836	Конан	Ко́нан — воин-варвар из Киммерии, придуманный Робертом Ирвином Говардом в цикле повестей о Хайборийской эре, написанных в жанре фэнтези и издававшихся в журнале Weird Tales. Персонаж книг, комиксов, кинофильмов и компьютерных игр, один из наиболее популярных фантастических персонажей XX века.
1858910	Комацу	Кома́цу (яп. 小松市 Комацу-си) — город в префектуре Исикава, Япония. Площадь города составляет 371,13 км², население — 106 870 человек, плотность населения — 287,96 чел./км².
1858926	Комаки	Кома́ки (яп. 小牧市 Комаки-си) — город в Японии, расположенный в северной части префектуры Айти. Основан 1 января 1955 года путём слияния посёлка Комаки и сёл Адзиока и Синоока уезда Хигасикасугаи.
1859171	Кобе	Ко́бе (яп. 神戸市 Ко:бэ-си) — город, определённый указом правительства Японии, расположенный на острове Хонсю, административный центр префектуры Хиого. C VIII века Кобе является одним из главных портов Японии и центром международной торговли.
1859307	Китакюсю	Китакю́сю (яп. 北九州市 Китакю:сю:-си, букв. «Северное Кюсю») — город, определённый указом правительства Японии, находящийся на севере острова Кюсю и прилегающий к проливу Симоносеки.
1859393	Кисарадзу	Кисара́дзу (яп. 木更津市 Кисарадзу-си) — город в Японии, находящийся в префектуре Тиба. Площадь города составляет 138,73 км², население — 131 825 человек, плотность населения — 950,23 чел./км².
1859586	Кадзо	Кадзо (яп. 加須市 Кадзо-си) — город в Японии, находящийся в префектуре Сайтама. Площадь города составляет 133,47 км², население — 112 631 человек, плотность населения — 843,87 чел./км².
1859642	Кавасаки (город)	Каваса́ки (яп. 川崎市 Кавасаки-си) — город, определённый указом правительства Японии, расположенный на северо-востоке префектуры Канагава. Площадь города составляет 142,70 км², население — 1 459 796 человек, плотность населения — 10 229,82 чел./км².
1859924	Касива	Каси́ва (яп. 柏市 Касива-си) — центральный город на юго-востоке Японии. Относится к префектуре Тиба. Площадь составляет 114,90 км², население — 407 762 человека, плотность населения — 3548,84 чел./км².
1860063	Карацу	Карацу (яп. 唐津市 Карацу-си) — город в Японии, находящийся в префектуре Сага. Площадь города составляет 487,48 км², население — 123 605 человек, плотность населения — 253,56 чел./км².
1860112	Каноя	Каноя (яп. 鹿屋市 Каноя-си) — город в Японии, находящийся в префектуре Кагосима. Площадь города составляет 448,33 км², население — 103 875 человек, плотность населения — 231,69 чел./км².
1860243	Канадзава	Канадза́ва (яп. 金沢市 Канадзава-си) — центральный город Японии, центр префектуры Исикава. Площадь города составляет 467,77 км², население — 464 420 человек, плотность населения — 992,84 чел./км².
1860672	Камакура	Камакура (яп. 鎌倉市 Камакура-си) — один из древних городов Японии, основан в 1192 году. Расположен в префектуре Канагава, на острове Хонсю.
1860728	Какегава	Какегава (яп. 掛川市 Какэгава-си) — город в Японии, находящийся в префектуре Сидзуока. Площадь города составляет 265,63 км², население — 114 263 человека, плотность населения — 430,16 чел./км².
1861091	Идзумисано	Идзумисано (яп. 泉佐野市 Идзумисано-си) — город в Японии, находящийся в префектуре Осака. Площадь города составляет 55,03 км², население — 99 549 человек, плотность населения — 1809,00 чел./км².
1861212	Ивакуни	Ива́куни (яп. 岩国市 Ивакуни-си) — город в Японии, находящийся в префектуре Ямагути. Площадь города составляет 873,85 км², население — 138 216 человек, плотность населения — 158,17 чел./км².
1861310	Итами	Ита́ми (яп. 伊丹市 Итами-си) — город в Японии, находящийся в префектуре Хиого. Площадь города составляет 24,97 км², население — 197 692 человека, плотность населения — 7917,18 чел./км².
1861464	Исахая	Исахая (яп. 諫早市 Исахая-си) — город в Японии, находящийся в префектуре Нагасаки. Площадь города составляет 321,26 км², население — 138 556 человек, плотность населения — 431,29 чел./км².
1861949	Итиномия	Итиномия (яп. 一宮市 Итиномия-си) — особый город Японии, расположенный в северо-западной центральной части префектуры Айти. Основан 1 сентября 1921 года путём предоставления посёлку Инадзава статуса города.
1862033	Ибараки	Ибара́ки (яп. 茨城県 Ибараки-кэн) — префектура, расположенная в регионе Канто на острове Хонсю, Япония. Площадь префектуры составляет 6,094 км², население — 2 857 387 человека, плотность населения — 469 чел./км².
1862198	Хондзё	Хондзё (яп. 本庄市 Хондзё:-си) — город в Японии, находящийся в префектуре Сайтама. Площадь города составляет 89,71 км², население — 79 841 человек, плотность населения — 889,99 чел./км².
1862415	Хиросима	Хироси́ма, официально Хиро́сима (яп. 広島市 Хиросима-си) — город в Японии, самый крупный город региона Тюгоку на юго-западе острова Хонсю, административный центр префектуры Хиросима.
1862462	Хирацука	Хира́цука — особый город на юго-востоке Японии. Относится к префектуре Канагава.
1862627	Замок Химэдзи	Замок Химэдзи (яп. 姫路城 Химэдзидзё:), также «Замок Белой Цапли» — один из древнейших сохранившихся японских замков и самый популярный среди туристов. Был основан Акамацу Саданори и Икэдой Тэрумаса.
186301	Момбаса	Момбаса — город на юге Кении, административный центр Прибрежной провинции, второй по числу жителей город страны после Найроби.
1863018	Хацукаити	Хацукаити (яп. 廿日市市 Хацукаити-си) — город в Японии, находящийся в префектуре Хиросима. Площадь города составляет 489,36 км², население — 112 752 человека, плотность населения — 230,41 чел./км².
1863183	Ханно	Ханно (яп. 飯能市 Ханно:-си) — город в Японии, находящийся в префектуре Сайтама. Площадь города составляет 193,18 км², население — 81 616 человек, плотность населения — 422,49 чел./км².
1863289	Хамамацу	Хамама́цу (яп. 浜松市 Хамамацу-си, «Сосновый берег») — город в Японии в префектуре Сидзуока на острове Хонсю. С 2007 года имеет статус города, определённого указом правительства.
1863431	Хадано	Хада́но (яп. 秦野市 Хадано-си) — город в Японии, находящийся в префектуре Канагава. Площадь города составляет 103,61 км², население — 168 899 человек, плотность населения — 1630,14 чел./км².
1863440	Хатиодзи	Хатио́дзи (яп. 八王子市 Хатио:дзи-си) — центральный город, расположенный в столичном округе Токио в районе Канто в 40 километрах к западу от центра Большого Токио.
1863451	Омихатиман	Омихатиман (яп. 近江八幡市 О:михатиман-си) — город в Японии, находящийся в префектуре Сига. Площадь города составляет 177,39 км², население — 82 363 человека, плотность населения — 464,30 чел./км².
1863693	Гамагори	Гамаго́ри (яп. 蒲郡市 Гамаго:ри-си) — город в Японии, расположен в центральной части префектуры Айти на берегу тихоокеанской бухты Микава. Основан 1 апреля 1954 года путём слияния посёлков Гамагори, Санъя и села Сиоцу уезда Хои.
1863905	Фунабаси	Фунаба́си (яп. 船橋市 Фунабаси-си) — Центральный город, находящийся в префектуре Тиба. Площадь города составляет 85,64 км², население — 618 879 человек, плотность населения — 7226,52 чел./км².
1863945	Фукурои	Фукурои (яп. 袋井市 Фукурои-си) — город в Японии, находящийся в префектуре Сидзуока. Площадь города составляет 108,56 км², население — 85 069 человек, плотность населения — 783,61 чел./км².
1863967	Фукуока	Фукуо́ка (яп. 福岡市 Фукуока-си) — город, определённый указом правительства Японии и крупный порт на юго-западе Японии; административный центр префектуры Фукуока. Значимый индустриальный центр.
1864009	Фукутияма	Фукутия́ма (яп. 福知山市 Фукутияма-си) — город в Японии, находящийся в префектуре Киото. Площадь города составляет 552,54 км², население — 77 349 человек, плотность населения — 139,99 чел./км².
1864105	Фудзиномия	Фудзиноми́я (яп. 富士宮市 Фудзиномия-си) — город в Японии, находящийся в префектуре Сидзуока. Площадь города составляет 388,99 км², население — 131 435 человек, плотность населения — 337,89 чел./км².
1864132	Фудзиэда	Фудзиэ́да (яп. 藤枝市 Фудзиэда-си) — город в Японии, находящийся в префектуре Сидзуока. Площадь города составляет 194,03 км², население — 143 597 человек, плотность населения — 740,08 чел./км².
1864624	Тигасаки	Тигаса́ки (яп. 茅ヶ崎市 Тигасаки-си) — Особый город в Японии, находящийся в префектуре Канагава. Площадь города составляет 35,71 км², население — 237 604 человека, плотность населения — 6653,71 чел./км².
1865005	Асикага	Асика́га (яп. 足利市 Асикага-си) — город в Японии, находящийся в префектуре Тотиги. Площадь города составляет 177,82 км², население — 150 207 человек, плотность населения — 844,71 чел./км².
1865294	Андзё	Андзё (яп. 安城市 Андзё:-си) — город в Японии, расположенный в центральной части префектуры Айти. Основан 5 мая 1952 года путём присвоения посёлку статуса города.
1866923	Вонсан	Вонса́н — город и порт на юго-востоке КНДР, административный центр провинции Канвондо.
186827	Меры	Меры — деревня в городском округе Истра Московской области России, до 2017 года входила в состав сельского поселения Костровское Истринского района. Население — 2 чел. (2016), зарегистрировано 11 садоводческих товариществ.
1871859	Пхеньян	Пхенья́н — столица и крупнейший город КНДР. Является административным, культурным и историческим центром страны.
1873757	Нампхо	Нампхо́ — город с особым статусом в КНДР. Аванпорт Пхеньяна на Жёлтом море.
1876373	Кэсон	Кэсо́н — город в провинции Хванхэ-Пукто на юге КНДР, бывший город с особым статусом прямого подчинения и столица Кореи в эпоху династии Корё.
1877449	Хамхын	Хамхы́н — второй по величине город в КНДР, административный центр провинции Хамгён-Намдо на востоке КНДР.
1877615	Хэджу	Хэджу́, Хэчжу — город и порт в КНДР, административный центр провинции Хванхэ-Намдо.
187968	Малинди	Мали́нди — портовый город на юго-востоке Кении, административный центр района Малинди.
1880252	Сингапур	Сингапу́р, официальное название — Респу́блика Сингапу́р — город-государство, расположенный на островах в Юго-Восточной Азии, отделённых от южной оконечности Малаккского полуострова узким Джохорским проливом. Граничит со штатом Малайзии Джохор и с провинцией Индонезии Острова Риау.
1884138	Йосу	Йосу́ — город в провинции Чолла-Намдо, Южная Корея. Расположен на юге Корейского полуострова на побережье Корейского пролива.
1886760	Сучжоу	Сучжо́у — город окружного значения в провинции Цзянсу КНР, расположенный в низовьях реки Янцзы близ озера Тайху. Занимает пятое место в Китае по ВВП на душу населения.
189280	Лодвар	Ло́двар, Лодуар — город на северо-западе Кении, в провинции Рифт-Валли. Административный центр округа Туркана.
1894616	Окинава	Окина́ва — самый крупный остров японского архипелага Рюкю, расположенный приблизительно посередине между Кюсю и Тайванем. Площадь острова равна 1207 км².
1897122	Намянджу	Намянджу́ — город в провинции Кёнгидо, Южная Корея.
1907307	Кимицу	Кимицу (яп. 君津市 Кимицу-си) — город в Японии, находящийся в префектуре Тиба. Площадь города составляет 318,83 км², население — 86 963 человека, плотность населения — 272,76 чел./км².
191220	Китале	Китале — город в Кении, в провинции Рифт-Валли. Расположен недалеко от границы с Угандой, вблизи горы Элгон, на высоте около 2100 м над уровнем моря.
191245	Кисуму	Кису́му — главный город на западе Кении, третий по величине город страны.
192067	Килифи	Килифи — город в Кении, в Прибрежной провинции. Административный центр одноимённого округа.
1926099	Мацуяма	Мацуяма (яп. 松山市 Мацуяма-си) — центральный город Японии, административный центр префектуры Эхиме на острове Сикоку. Площадь города составляет 429,05 км², население — 516 320 человек, плотность населения — 1203,40 чел./км².
1927639	Юэян	Юэя́н — городской округ на крайнем северо-востоке китайской провинции Хунань.
196231	Исиоло	Исиоло — город в Восточной провинции Кении, на небольшой одноимённой реке, правом притоке Эвасо-Нгиро, основной водной артерии региона.
197745	Гарисса	Гарисса — город на востоке Кении, столица бывшей Северо-Восточной провинции. Является административным центром одноимённого округа.
198629	Эльдорет	Эльдоре́т — город на западе Кении, в округе Уасин-Гишу, является его центром.
2013159	Якутск	Яку́тск — город в России, столица Республики Саха (Якутия). Портовый город на берегу реки Лена, находящийся в долине Туймаада.
2013348	Владивосток	Владивосто́к — крупный город и порт на юге Дальнего Востока России; политический, культурный, научно-образовательный и экономический центр региона; административный центр Приморского края, Владивостокского городского округа, а также с 13 декабря 2018 года центр Дальневосточного федерального округа. Расположен на полуос…
2013952	Усть-Илимск	Усть-Или́мск — город в России на северо-западе Иркутской области на реке Ангаре. Административный центр Усть-Илимского района, в состав которого не входит.
2014006	Уссурийск	Уссури́йск — город в России, административный центр Уссурийского городского округа Приморского края.
2014022	Усолье-Сибирское	Усо́лье-Сиби́рское — город в Иркутской области России. Образует Городской округ город Усолье-Сибирское.
2014407	Улан-Удэ	Ула́н-Удэ́ — столица и крупнейший город Республики Бурятии Российской Федерации. Наряду с Северобайкальском является городом республиканского значения.
201521	Рухенгери	Рухенгери, с 2006 года официально называется Мусанзе — город в Руанде, располагается в Северной провинции.
2019309	Нерюнгри	Не́рюнгри — город в России, административный центр Нерюнгринского района Республики Саха (Якутия), образует городское поселение город Нерюнгри. Второй по численности населения город Якутии.
2019528	Находка	Нахо́дка — город в Приморском крае России. Административно входит в Находкинский городской округ.
202061	Кигали	Кига́ли (руанда , англ. , фр. и суахили Kigali; ранее также Кига́ри — столица и крупнейший город Руанды. Население городской территории — 1 745 555 человек по переписи на 2022 год.
2021851	Комсомольск-на-Амуре	Комсомо́льск-на-Аму́ре — город в Хабаровском крае России. Административный центр Комсомольского муниципального района, в состав которого не входит.
2022890	Хабаровск	Хаба́ровск — город в России, административный центр Хабаровского края. Один из политических, образовательных и культурных центров Дальнего Востока России.
2023469	Иркутск	Ирку́тск — город в России, административный центр Иркутской области, образует городской округ Иркутск.
2025339	Чита	Чита́ — город в России. Административный центр Забайкальского края и Читинского района. Образует муниципальное образование городской округ город Чита как единственный населённый пункт в его составе.
2026609	Благовещенск	Благове́щенск — город в России на границе с Китаем. Административный центр Амурской области и Благовещенского района, образует городской округ город Благовещенск.
2026643	Биробиджан	Биробиджа́н (идиш ביראָבידזשאַן‎), ранее Биро-Биджан — город на Дальнем Востоке России, административный центр Еврейской автономной области.
2027667	Ангарск	Анга́рск — город в Иркутской области, с прилегающими населёнными пунктами образует Ангарский городской округ. Население города — 216 973 (2025) человек.
2028462	Улан-Батор	Ула́н-Ба́тор — столица Монголии и крупнейший по численности населения город страны — 1 405 000 человек, выделенный в самостоятельную административную единицу.
202905	Гисеньи	Гисеньи, с 2006 года официально называется Рубаву — город в районе Рубаву в Западной провинции Руанды.
2031405	Эрдэнэт	Эрдэнэ́т — второй по величине город в Монголии, прежде административная единица центрального подчинения, а с 1992 года центр Орхонского аймака, в который, помимо собственно города, входит только один сомон.
2031964	Дархан	Да́рхан — третий по величине город Монголии, административный центр аймака Дархан-Уул.
2033147	Чжаочжоу	Чжаочжо́у — уезд городского округа Дацин провинции Хэйлунцзян (КНР).
2033196	Чжанцзякоу	Чжанцзяко́у, прежде известный как Калга́н, — городской округ в провинции Хэбэй КНР на реке Янхэ.
2033225	Чжаланьтунь	Чжаланьтунь — городской уезд городского округа Хулун-Буир, который находится на северо-востоке автономного района Внутренняя Монголия (КНР).
